timestamp,regime,spread_observed,spread_predicted,residual,score_if,anomaly_if,cusum_pos,cusum_neg,cusum_alert,cusum_score,knn_score,knn_mean_dist,score_composite,alert_level
2019-01-03 08:00:00,pre_crisis,-1.1500000000000057,-1.0631417,-0.08685829639435383,0.16539665497098432,0,0.0,0.035063615791249725,0,0.0335429182418873,0.008152339675277964,0.21462079135877632,0.09439167089311395,verde
2019-01-03 09:00:00,pre_crisis,0.0,-0.18014167,0.18014167249202728,0.2788557372722694,0,0.12740276559270763,0.0,0,0.12187734931583938,0.012094494270489371,0.3165296558889251,0.1784099722849844,verde
2019-01-03 10:00:00,pre_crisis,0.0,-0.08996347,0.08996347337961197,0.14718006218060553,0,0.16462733207299995,0.0,0,0.15748749852212127,0.007928067932016185,0.2088231296613463,0.12242189423334238,verde
2019-01-03 11:00:00,pre_crisis,0.0,0.016823377,-0.016823377460241318,0.039180866429652794,0,0.09506504771343899,0.0,0,0.09094210768499146,0.0022426269381681605,0.0618484684595723,0.04732159090795746,verde
2019-01-03 12:00:00,pre_crisis,0.0,0.00451467,-0.0045146699994802475,0.014542268367520927,0,0.03781147081463909,0.0,0,0.036171599691594225,0.0020513336866602085,0.056903335643843624,0.018532880828570773,verde
2019-01-03 13:00:00,pre_crisis,0.0,0.008237842,-0.008237841539084911,0.02067202101640364,0,0.0,0.0,0,0.0,0.002075176510518596,0.0575196978508337,0.01075104581030554,verde
2019-01-03 14:00:00,pre_crisis,0.0,0.0045753676,-0.004575367551296949,0.01541806106448318,0,0.0,0.0,0,0.0,0.0019696707310321907,0.05479226189439292,0.008102964678448028,verde
2019-01-03 15:00:00,pre_crisis,0.0,0.00451467,-0.0045146699994802475,0.014542268367520927,0,0.0,0.0,0,0.0,0.0018508384818412252,0.05172032260532363,0.007641301880128709,verde
2019-01-03 16:00:00,pre_crisis,0.0,0.00451467,-0.0045146699994802475,0.014542268367520927,0,0.0,0.0,0,0.0,0.0017905648332080767,0.050162185057710806,0.007629247150402079,verde
2019-01-03 17:00:00,pre_crisis,0.0,0.0021024644,-0.002102464437484741,0.012300930115887065,0,0.0,0.0,0,0.0,0.0017444185189583082,0.04896925404146964,0.006499348761735194,verde
2019-01-03 18:00:00,pre_crisis,0.0,0.0026306147,-0.0026306146755814552,0.014572739298856274,0,0.0,0.0,0,0.0,0.0016632876868282237,0.04687193624708222,0.007619027186793782,verde
2019-01-03 19:00:00,pre_crisis,0.0,0.002343778,-0.002343778032809496,0.014572739298856274,0,0.0,0.0,0,0.0,0.0017824482582057505,0.04995236301182615,0.007642859301069288,verde
2019-01-03 20:00:00,pre_crisis,0.0,0.0072187106,-0.007218710612505674,0.020440563124651145,0,0.0,0.0,0,0.0,0.002071147030106469,0.057415531521602184,0.010634510968346866,verde
2019-01-03 21:00:00,pre_crisis,0.0,0.0018057689,-0.0018057689303532243,0.012300930115887065,0,0.0,0.0,0,0.0,0.0018964393648203475,0.0528991536465059,0.0065297529309076025,verde
2019-01-03 22:00:00,pre_crisis,0.0,0.005403616,-0.00540361599996686,0.017926668487031172,0,0.0,0.0,0,0.0,0.00194674108638282,0.05419950633550753,0.00935268246079215,verde
